shipment_id,order_id,created_ts,origin_city,dest_city,hub_type,carrier,vehicle_type,status,distance_km,package_weight_kg,package_volume_cm3,promised_days,delivery_days,shipping_cost_ars,on_time,customer_rating,incident,seller_type,service_level,payment_method
SHP207284112044,ORD99064398829,2025-11-23 09:03:00,Vicente López,Tigre,SORTING_CENTER,Mercado Envíos,VAN,CANCELLED,44.03,1.038,2696,3,4.0,1570.41,,,NONE,PRO,STANDARD,DEBIT_CARD
SHP167446974557,ORD99490126964,2025-02-06 15:54:00,San Miguel,Berazategui,DROP_OFF,Mercado Envíos,MOTO,DELIVERED,84.46,0.993,2348,4,4.0,2028.2,1.0,5.0,NONE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP243662167852,ORD92465825192,2026-01-17 12:11:00,Ezeiza,Escobar,FULFILLMENT,OCA,VAN,DELIVERED,14.75,1.493,2745,4,2.0,1022.54,1.0,,NONE,PRO,ECONOMY,CASH
SHP738863085025,ORD27694349477,2026-02-04 21:47:00,Quilmes,Avellaneda,FULFILLMENT,Correo Argentino,VAN,DELIVERED,40.47,2.101,4815,2,2.0,1881.96,1.0,3.9,NONE,PRO,STANDARD,CREDIT_CARD
SHP769741672653,ORD59635199601,2025-02-08 02:24:00,Avellaneda ,Lanús,FULFILLMENT,Urbano,TRUCK,DELIVERED,34.05,0.793,4957,10,2.0,1481.84,1.0,4.4,NONE,PRO,SAME_DAY,CASH
SHP685172980209,ORD85299984054,2025-04-19 15:55:00,CABA,San Isidro,FULFILLMENT,Andreani,VAN,DELIVERED,14.69,0.588,4253,7,1.0,969.7,1.0,4.6,NONE,PARTICULAR,STANDARD,TRANSFER
SHP767968139844,ORD75039260525,2025-03-05 11:39:00,Florencio Varela,Avellaneda,FULFILLMENT,OCA,VAN,IN_TRANSIT,46.67,1.869,875,1,,1599.01,,,NONE,PRO,SAME_DAY,MERCADO_CREDITO
SHP678947873988,ORD21408128080,2025-06-24 03:13:00,Tigre,San Isidro,FULFILLMENT,Mercado Envíos,MOTO,PICKED_UP,84.29,1.809,1927,3,,2398.76,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP647690032171,ORD55510687320,2025-10-06 01:30:00,Avellaneda,La Plata,FULFILLMENT,OCA,VAN,DELIVERED,44.93,0.938,1999,4,2.0,1825.63,1.0,4.0,NONE,PRO,NEXT_DAY,DEBIT_CARD
SHP844707558460,ORD50567581323,2025-02-01 14:55:00,San Martín,La Plata,CROSS_DOCK,Mercado Envíos,VAN,DELIVERED,48.22,2.912,2070,5,2.0,1588.03,1.0,4.6,NONE,PRO,STANDARD,DEBIT_CARD
SHP824536306372,ORD23533182934,2025-07-28 04:24:00,Tigre,Ituzaingó,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,17.3,1.38,1048,2,2.0,1036.97,1.0,4.1,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP903353595147,ORD08334971254,2026-01-14 05:38:00,Avellaneda,Ituzaingó,FULFILLMENT,Andreani,VAN,OUT_FOR_DELIVERY,76.28,1.361,3250,2,,2128.26,,,NONE,PRO,ECONOMY,CREDIT_CARD
SHP540861898002,ORD19361130225,2025-01-19 02:43:00,Florencio Varela ,Hurlingham,DROP_OFF,Mercado Envíos,TRUCK,DELIVERED,27.46,0.321,1582,1,2.0,906.86,0.0,4.8,NONE,PRO,STANDARD,DEBIT_CARD
SHP399094718376,ORD00692278791,2025-04-16 06:14:00,CABA,San Miguel,FULFILLMENT,Correo Argentino,VAN,DELIVERED,41.26,1.462,16058,5,2.0,1435.53,1.0,3.8,NONE,PARTICULAR,STANDARD,TRANSFER
SHP378680953672,ORD13967017931,2025-07-25 07:56:00,Quilmes,San Martin,FULFILLMENT,Mercado Envíos,VAN,CREATED,68.51,0.78,899,2,,1808.29,,,NONE,PARTICULAR,STANDARD,TRANSFER
SHP988849617409,ORD09390957497,2025-09-04 08:42:00,Pilar,Avellaneda ,SORTING_CENTER,Mercado Envíos,MOTO,DELIVERED,85.35,3.56,4230,4,2.0,2306.37,1.0,3.7,NONE,PRO,STANDARD,CREDIT_CARD
SHP056335484616,ORD39645494991,2025-11-19 17:35:00,CABA,Quilmes,SORTING_CENTER,Andreani,MOTO,OUT_FOR_DELIVERY,55.16,2.392,2302,3,,1695.45,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP734887243289,ORD59252501058,2025-06-16 12:10:00,Quilmes,Lanús,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,42.12,3.417,2165,3,2.0,1742.29,1.0,4.5,NONE,PARTICULAR,STANDARD,CASH
SHP765781349298,ORD71331877202,2025-03-30 19:08:00,san martín,San Miguel,SORTING_CENTER,Mercado Envíos,VAN,CANCELLED,4.81,1.341,714,3,1.0,755.0,,,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP784064340255,ORD58982584549,2025-11-12 07:51:00,Berazategui,Berazategui,FULFILLMENT,Andreani,VAN,IN_SORTING,,4.45,3012,3,,2032.1,,,NONE,PRO,NEXT_DAY,CASH
SHP578532256680,ORD72280192227,2025-01-11 14:18:00,Lomas de Zamora,Ituzaingó,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,60.9,3.357,6190,4,3.0,2314.54,1.0,3.8,NONE,PRO,ECONOMY,CASH
SHP857452041657,ORD08117550007,2025-02-18 01:03:00,La Plata,Ezeiza,FULFILLMENT,Urbano,VAN,DELIVERED,37.93,0.42,4138,2,3.0,,0.0,3.5,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP392643451213,ORD95859094276,2026-02-03 21:46:00,Quilmes,Escobar,FULFILLMENT,Andreani,VAN,DELIVERED,43.97,1.124,1380,10,3.0,1561.98,1.0,,NONE,PRO,ECONOMY,CREDIT_CARD
SHP174783078052,ORD68272578414,2026-01-19 01:35:00,Quilmes,San Isidro,FULFILLMENT,Andreani,TRUCK,IN_TRANSIT,38.17,2.266,8862,2,,1478.38,,,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP408670760004,ORD84477660878,2025-03-02 01:48:00,Ciudad Autónoma de Buenos Aires,Lomas de Zamora,FULFILLMENT,Andreani,MOTO,RETURNED,145.72,1.821,5862,1,3.0,3433.55,,,NONE,PRO,ECONOMY,MERCADO_CREDITO
SHP971462865612,ORD47540082626,2025-06-20 23:07:00,Lomas de Zamora,Florencio Varela,DROP_OFF,OCA,MOTO,DELIVERED,28.12,1.229,2880,7,2.0,1283.75,1.0,4.0,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP845219254480,ORD42511968574,2025-05-23 14:13:00,Morón,Tigre,CROSS_DOCK,Mercado Envíos,VAN,IN_TRANSIT,12.79,0.73,10188,3,,1049.17,,,NONE,PRO,STANDARD,CASH
SHP676434346776,ORD85552924470,2025-07-26 02:02:00,Vicente López,Hurlingham,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,42.87,1.134,4687,3,1.0,1410.29,1.0,5.0,NONE,PRO,SAME_DAY,DEBIT_CARD
SHP530420280484,ORD23946620477,2025-07-20 12:42:00,San Isidro,Lomas de Zamora,SORTING_CENTER,Mercado Envíos,VAN,DELIVERED,57.46,0.692,4732,2,3.0,1419.05,0.0,4.7,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP077333055239,ORD27448465029,2025-01-05 12:25:00,Lomas de Zamora,Ituzaingó,SORTING_CENTER,Urbano,VAN,DELIVERED,49.12,0.748,1199,5,1.0,1547.07,1.0,4.3,NONE,PRO,NEXT_DAY,TRANSFER
SHP610068453154,ORD09563092876,2025-07-30 12:15:00,La Plata,Avellaneda,FULFILLMENT,Mercado Envíos,VAN,IN_TRANSIT,38.94,1.233,1892,3,,1419.79,,,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP294599919093,ORD37116082322,2025-01-29 23:22:00,Ezeiza,Escobar,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,66.97,2.262,3056,1,2.0,2107.48,0.0,5.0,NONE,PRO,ECONOMY,MERCADO_CREDITO
SHP528228346895,ORD02824687432,2025-07-09 02:02:00,San Isidro,Ezeiza,DROP_OFF,Correo Argentino,MOTO,DELIVERED,12.49,0.928,3642,3,3.0,725.27,1.0,4.2,NONE,PRO,STANDARD,TRANSFER
SHP775982200796,ORD35991073739,2025-07-07 19:59:00,Lomas de Zamora,San Miguel,FULFILLMENT,Correo Argentino,VAN,DELIVERED,17.03,0.766,2602,1,2.0,793.28,0.0,3.1,NONE,PARTICULAR,ECONOMY,DEBIT_CARD
SHP402358096721,ORD87750728053,2025-11-21 22:58:00,La Plata,Lanús,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,54.4,1.594,4390,4,2.0,1946.98,1.0,3.7,NONE,PRO,ECONOMY,CREDIT_CARD
SHP116559480948,ORD12509814618,2025-09-12 01:56:00,Avellaneda,CABA,FULFILLMENT,Urbano,TRUCK,DELIVERED,45.49,1.377,4996,3,3.0,1582.35,1.0,4.9,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP378500129112,ORD68666446611,2025-05-30 21:53:00,Avellaneda,Vicente López,SORTING_CENTER,Urbano,VAN,DELIVERED,31.9,0.426,3691,7,2.0,1161.55,1.0,5.0,LOST,PARTICULAR,STANDARD,CREDIT_CARD
SHP089143170087,ORD50620680344,2025-01-13 12:48:00,Morón,Quilmes,FULFILLMENT,Mercado Envíos,VAN,IN_TRANSIT,14.55,4.545,9176,2,,1348.66,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP504069607565,ORD49239524706,2026-01-07 09:13:00,Lanús,Ituzaingó,CROSS_DOCK,Andreani,BIKE,OUT_FOR_DELIVERY,62.72,1.359,3443,7,,1864.4,,,NONE,PRO,STANDARD,CASH
SHP273706786411,ORD35531532848,2026-01-01 22:52:00,San Miguel,Florencio Varela,FULFILLMENT,Andreani,VAN,DELIVERED,41.3,2.841,1621,2,2.0,1854.61,1.0,4.8,NONE,PRO,STANDARD,CREDIT_CARD
SHP082147732413,ORD51532638494,2025-06-06 02:25:00,Avellaneda,Quilmes,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,20.86,0.966,16675,5,2.0,1031.93,1.0,5.0,NONE,PARTICULAR,SAME_DAY,TRANSFER
SHP407102859153,ORD00635653974,2025-03-21 20:21:00,Capital Federal,Hurlingham,DROP_OFF,Mercado Envíos,VAN,RETURNED,27.89,0.795,1534,1,1.0,1096.76,,,NONE,PRO,ECONOMY,CREDIT_CARD
SHP319721076271,ORD24448168239,2025-12-22 10:45:00,Quilmes,Ezeiza,SORTING_CENTER,Mercado Envíos,VAN,CREATED,65.3,1.47,1918,7,,1901.85,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP951641059835,ORD27472954448,2025-09-30 03:38:00,Florencio Varela,San Isidro,FULFILLMENT,Correo Argentino,TRUCK,DELIVERED,13.75,5.041,2519,7,1.0,1477.51,1.0,4.0,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP019307245436,ORD31342331487,2025-05-28 19:50:00,La Plata,Vicente López,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,18.66,1.493,4498,1,2.0,1153.86,0.0,4.3,NONE,PRO,SAME_DAY,CREDIT_CARD
SHP236279795555,ORD43704395952,2025-07-25 05:10:00,La Plata,Merlo,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,51.02,1.101,4263,3,1.0,1575.95,1.0,4.8,NONE,PRO,STANDARD,CASH
SHP462875397922,ORD08926456373,2025-04-24 14:44:00,CABA,San Miguel,CROSS_DOCK,Mercado Envíos,VAN,IN_TRANSIT,24.59,1.112,3901,1,,1188.93,,,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP337428944056,ORD15859341677,2025-01-06 10:58:00,Lomas de Zamora,San Isidro,CROSS_DOCK,Mercado Envíos,TRUCK,CANCELLED,40.22,1.38,5083,2,4.0,1560.27,,,NONE,PRO,STANDARD,TRANSFER
SHP279903464363,ORD19129947347,2025-10-05 11:17:00,Lomas de Zamora,Lomas de Zamora,SORTING_CENTER,Flash,VAN,PICKED_UP,7.86,1.011,3954,7,,476.76,,,NONE,PRO,NEXT_DAY,TRANSFER
SHP629790158730,ORD10843569821,2025-08-20 06:26:00,Avellaneda,Morón,SORTING_CENTER,Correo Argentino,VAN,CANCELLED,76.86,1.406,2533,3,2.0,2166.67,,,NONE,PARTICULAR,STANDARD,MERCADO_CREDITO
SHP845431129565,ORD14013331537,2025-05-17 14:44:00,Pilar,Pilar,CROSS_DOCK,Mercado Envíos,VAN,CREATED,43.18,0.858,2811,1,,1345.66,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP219421794533,ORD20184606873,2025-06-09 10:26:00,San Miguel,Hurlingham,FULFILLMENT,Correo Argentino,VAN,DELIVERED,20.45,14.851,4122,7,3.0,3422.61,1.0,4.0,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP725930376766,ORD91181257535,2025-12-10 04:35:00,Lanus,Escobar,FULFILLMENT,OCA,TRUCK,DELIVERED,55.01,4.495,5307,1,1.0,2238.2,1.0,4.7,NONE,PARTICULAR,STANDARD,MERCADO_CREDITO
SHP596729814380,ORD13821319297,2025-10-16 19:04:00,Lanús,San Isidro,FULFILLMENT,OCA,VAN,DELIVERED,34.1,4.637,4062,2,2.0,1711.87,1.0,4.5,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP009936072463,ORD57762603655,2025-07-24 01:05:00,Pilar,San Miguel,CROSS_DOCK,Andreani,VAN,IN_TRANSIT,84.37,2.308,4831,2,,2345.85,,,NONE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP081501773402,ORD87865687311,2025-11-22 19:16:00,CABA,CABA,CROSS_DOCK,Mercado Envíos,VAN,CREATED,60.28,1.259,3750,2,,1660.97,,,NONE,PARTICULAR,STANDARD,CASH
SHP534702034036,ORD94326937596,2025-11-01 03:53:00,Lomas de Zamora ,Pilar,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,66.76,0.97,4591,2,3.0,2127.8,0.0,3.7,NONE,PARTICULAR,ECONOMY,CREDIT_CARD
SHP512015584745,ORD04767877917,2025-12-26 00:52:00,Vicente López,San Miguel,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,42.35,1.246,4553,1,2.0,1940.61,0.0,3.9,NONE,PARTICULAR,STANDARD,MERCADO_CREDITO
SHP256055808697,ORD85222512494,2025-06-07 03:24:00,CABA,Ezeiza,CROSS_DOCK,Andreani,MOTO,CANCELLED,65.02,2.069,4876,2,1.0,1844.61,,,NONE,PRO,NEXT_DAY,CASH
SHP118021522370,ORD92442071936,2025-12-24 15:07:00,Lanús,San Isidro,SORTING_CENTER,Andreani,MOTO,DELIVERED,48.3,0.677,1967,7,2.0,1447.49,1.0,4.0,NONE,PARTICULAR,STANDARD,MERCADO_CREDITO
SHP478731995828,ORD79407194078,2026-02-04 18:10:00,San Martín,Avellaneda,SORTING_CENTER,Andreani,VAN,DELIVERED,6.76,3.945,3902,1,1.0,917.23,1.0,3.7,NONE,PRO,NEXT_DAY,CREDIT_CARD
SHP565529795577,ORD31789791644,2025-04-16 05:09:00,Florencio Varela,San Miguel,CROSS_DOCK,Mercado Envíos,VAN,DELIVERED,,3.584,5526,3,3.0,3279.73,1.0,4.7,NONE,PRO,STANDARD,CREDIT_CARD
SHP621446475434,ORD75232626120,2025-03-23 03:54:00,La Plata,lanus,CROSS_DOCK,OCA,VAN,IN_TRANSIT,12.02,0.207,6265,1,,841.35,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP037505908981,ORD33766833866,2025-12-08 17:22:00,Merlo,,CROSS_DOCK,Mercado Envíos,VAN,CANCELLED,43.78,0.177,7712,2,3.0,1291.38,,,NONE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP818622684945,ORD22800144705,2025-09-27 14:12:00,Morón,Pilar,DROP_OFF,Mercado Envíos,TRUCK,RETURNED,21.42,1.415,2936,1,3.0,1119.55,,,NONE,PARTICULAR,STANDARD,MERCADO_CREDITO
SHP537165336688,ORD24185818979,2026-02-25 09:38:00,San Martín,Ituzaingó,FULFILLMENT,Flash,VAN,OUT_FOR_DELIVERY,49.73,1.046,8175,2,,1436.21,,,NONE,PARTICULAR,ECONOMY,CREDIT_CARD
SHP633462999364,ORD07023830065,2025-02-18 15:02:00,CABA,Ituzaingó,DROP_OFF,Mercado Envíos,MOTO,DELIVERED,71.09,3.644,1105,2,4.0,2000.05,0.0,4.6,NONE,PRO,STANDARD,CASH
SHP319984869008,ORD30874743286,2025-07-25 19:20:00,Quilmes,Ituzaingó,DROP_OFF,OCA,BIKE,DELIVERED,31.89,2.384,5459,3,3.0,1506.77,1.0,4.0,NONE,PRO,STANDARD,CREDIT_CARD
SHP463701920164,ORD66590124739,2025-08-06 12:51:00,Florencio Varela,Quilmes,CROSS_DOCK,Mercado Envíos,TRUCK,CREATED,15.31,0.915,3927,4,,826.69,,,NONE,PRO,SAME_DAY,CASH
SHP087340884142,ORD78433490217,2025-11-02 03:02:00,Morón,Avellanadaa,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,74.13,3.658,3099,3,1.0,2379.12,1.0,4.1,NONE,PRO,ECONOMY,MERCADO_CREDITO
SHP193853673854,ORD86553998179,2025-06-13 21:14:00,Vicente López,Merlo,FULFILLMENT,OCA,VAN,DELIVERED,0.77,0.969,1164,1,1.0,813.09,1.0,4.7,NONE,PARTICULAR,STANDARD,DEBIT_CARD
SHP063849101266,ORD85604102848,2025-10-06 00:22:00,CABA, Escobar,FULFILLMENT,MOTOMENSAJERIA,TRUCK,DELIVERED,34.09,1.752,4940,2,2.0,1705.56,1.0,4.8,NONE,PARTICULAR,ECONOMY,CREDIT_CARD
SHP489224603484,ORD81500598877,2025-11-18 05:30:00,Hurlingham,Morón,SORTING_CENTER,Mercado Envíos,BIKE,DELIVERED,51.14,0.696,7031,3,2.0,1645.24,1.0,4.6,NONE,PRO,STANDARD,CREDIT_CARD
SHP968957404598,ORD37755164566,2025-08-19 16:18:00,Lomas de Zamora,Quilmes,CROSS_DOCK,Mercado Envíos,BIKE,CANCELLED,36.88,1.442,3697,1,1.0,1392.64,,,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP476124429546,ORD20419624860,2025-07-18 00:41:00,Lanús,San Isidro,FULFILLMENT,OCA,TRUCK,DELIVERED,26.16,2.352,5197,4,2.0,1292.67,1.0,4.7,NONE,PRO,NEXT_DAY,CASH
SHP540546659339,ORD22367951934,2026-01-06 09:42:00,Florencio Varela,Berazategui,CROSS_DOCK,Andreani,TRUCK,DELIVERED,9.59,1.579,8450,3,3.0,1234.02,1.0,4.4,DELAY,PRO,NEXT_DAY,CREDIT_CARD
SHP604788243203,ORD42861510779,2025-08-02 15:21:00,La Plata,La Plata,DROP_OFF,Mercado Envíos,VAN,DELIVERED,17.28,0.84,3478,5,3.0,1069.66,1.0,3.6,NONE,PARTICULAR,STANDARD,MERCADO_CREDITO
SHP896773882075,ORD20038021646,2025-10-11 00:20:00,Ezeiza,San Martín,SORTING_CENTER,Correo Argentino,TRUCK,DELIVERED,61.26,4.192,2848,3,1.0,2110.16,1.0,5.0,NONE,PARTICULAR,NEXT_DAY,CREDIT_CARD
SHP444222314782,ORD54927506169,2025-10-03 18:55:00,Lanús,Florencio Varela,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,18.32,1.151,2339,1,2.0,1069.15,0.0,5.0,NONE,PARTICULAR,ECONOMY,CREDIT_CARD
SHP977796218705,ORD14602084178,2025-07-04 23:22:00,Vicente López,Pilar,FULFILLMENT,Correo Argentino,VAN,DELIVERED,43.58,2.365,4641,2,2.0,1818.7,1.0,4.3,NONE,PRO,STANDARD,CREDIT_CARD
SHP132981940037,ORD07070365658,2025-07-29 20:13:00,Florencio Varela,San Isidro,CROSS_DOCK,Mercado Envíos,BIKE,DELIVERED,21.16,,8866410,5,3.0,1016.65,1.0,3.7,NONE,PRO,ECONOMY,MERCADO_CREDITO
SHP292663838003,ORD59070619516,2025-05-01 18:43:00,Ezeiza,Ituzaingó,SORTING_CENTER,Mercado Envíos,TRUCK,DELIVERED,4.63,0.445,7720,1,2.0,518.1,0.0,3.2,NONE,PRO,STANDARD,TRANSFER
SHP919080081844,ORD85785106293,2025-08-04 22:58:00,Avellaneda,Lomas de Zamora,SORTING_CENTER,Mercado Envíos,BIKE,DELIVERED,32.04,2.368,5812,3,2.0,1482.45,1.0,4.6,NONE,PRO,SAME_DAY,DEBIT_CARD
SHP717829255699,ORD60593276752,2025-04-07 08:12:00,Tigre,San Miguel,FULFILLMENT,Urbano,VAN,IN_SORTING,30.97,2.856,2820,3,,1221.65,,,NONE,PRO,STANDARD,
SHP469697648699,ORD70663310329,2025-04-29 17:15:00,CABA,San Miguel,DROP_OFF,Mercado Envíos,TRUCK,IN_TRANSIT,67.05,1.056,5090,2,,1745.39,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP620800322388,ORD51791376284,2025-12-31 10:02:00,San Isidro,San Martín,DROP_OFF,Mercado Envíos,VAN,DELIVERED,16.74,0.709,7025,3,3.0,669.72,1.0,4.0,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP098984426661,ORD26619626382,2025-10-09 15:14:00,Morón,avellaneda,DROP_OFF,Mercado Envíos,VAN,DELIVERED,48.08,0.916,1811,5,2.0,1323.05,1.0,4.2,THEFT_SUSPECTED,PARTICULAR,STANDARD,MERCADO_CREDITO
SHP341268754789,ORD47870485753,2026-02-07 16:09:00,Lanús,Ituzaingó,DROP_OFF,OCA,TRUCK,RETURNED,7.32,0.462,3543,1,4.0,548.78,,,NONE,PARTICULAR,STANDARD,TRANSFER
SHP011699599662,ORD79052882158,2025-04-16 00:42:00,Morón,Vicente López,SORTING_CENTER,Mercado Envíos,VAN,DELIVERED,65.38,2.016,9230,2,2.0,1945.37,1.0,4.7,NONE,PRO,STANDARD,DEBIT_CARD
SHP835971467698,ORD76511495124,2026-02-01 10:01:00,CABA,Ituzaingó,FULFILLMENT,MOTOMENSAJERIA,VAN,DELIVERED,60.08,0.464,1622,1,2.0,1636.92,0.0,4.6,NONE,PRO,STANDARD,DEBIT_CARD
SHP753376000987,ORD77071593583,2025-11-14 15:03:00,La Plata,Morón,CROSS_DOCK,Flash,TRUCK,CREATED,92.39,0.943,3244,4,,2285.82,,,NONE,PRO,ECONOMY,CREDIT_CARD
SHP534395427807,ORD40403554454,2026-01-17 12:22:00,Hurlingham,Merlo,SORTING_CENTER,Mercado Envíos,VAN,DELIVERED,33.44,2.611,708,2,1.0,1211.38,1.0,4.1,NONE,PARTICULAR,ECONOMY,CREDIT_CARD
SHP108009278930,ORD95352276400,2025-05-22 17:05:00,Ituzaingó,Morón,FULFILLMENT,Correo Argentino,TRUCK,DELIVERED,39.85,1.332,5785,5,2.0,1687.97,1.0,5.0,NONE,PRO,STANDARD,CASH
SHP274767728397,ORD48293265266,2026-01-30 05:31:00,Ezeiza,Tigre,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,25.04,1.51,5842,2,1.0,,1.0,3.9,NONE,PRO,STANDARD,CREDIT_CARD
SHP342916842572,ORD87688229431,2025-11-19 09:25:00,Merlo,Pilar,CROSS_DOCK,Mercado Envíos,MOTO,DELIVERED,12.65,1.47,3977,7,1.0,918.15,1.0,4.6,NONE,PRO,STANDARD,DEBIT_CARD
SHP649051442734,ORD71251969694,2025-09-25 02:36:00,Vicente López,La Plata,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,83.42,0.986,9780,7,3.0,2522.34,1.0,4.5,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP893473155281,ORD29812996969,2025-10-18 01:11:00,Hurlingham,Florencio Varela,FULFILLMENT,Mercado Envíos,TRUCK,CANCELLED,77.87,0.941,3599,1,3.0,1917.22,,,NONE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP344828367837,ORD17001353863,2026-01-01 21:34:00,Morón,Vicente López,DROP_OFF,Andreani,TRUCK,DELIVERED,45.92,1.64,4093,4,3.0,1380.27,1.0,5.0,NONE,PRO,STANDARD,DEBIT_CARD
SHP819352576835,ORD87098134324,2025-06-16 00:25:00,San Miguel,Lomas de Zamora ,FULFILLMENT,Mercado Envíos,VAN,IN_TRANSIT,38.67,1.402,17866,1,,1733.88,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP187224955455,ORD30301572459,2025-06-09 07:11:00,Lanús,Escobar,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,50.01,2.185,2326,3,4.0,1756.73,0.0,4.9,NONE,PRO,STANDARD,MERCADO_CREDITO
SHP800481746434,ORD17679979455,2025-08-19 10:11:00,San Martín,Escobar,SORTING_CENTER,Urbano,MOTO,PICKED_UP,9.94,2.895,2647,2,,887.98,,,NONE,PRO,ECONOMY,DEBIT_CARD
SHP427219504659,ORD85642175307,2025-01-14 19:52:00,Ezeiza, Tigre,FULFILLMENT,Urbano,AIR,DELIVERED,34.64,1.537,5400,1,1.0,1549.45,1.0,3.3,NONE,PRO,STANDARD,CREDIT_CARD
SHP259895859508,ORD76286697627,2025-07-12 21:11:00,Morón,Ezeiza,FULFILLMENT,Mercado Envíos,MOTO,DELIVERED,55.68,3.302,14124,3,1.0,1873.77,1.0,4.2,NONE,PRO,STANDARD,CREDIT_CARD
SHP022628442819,ORD85831446448,2025-06-04 18:11:00,Lomas de Zamora,San Isidro,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,15.52,1.472,1061,3,2.0,1325.89,1.0,5.0,NONE,PARTICULAR,ECONOMY,CREDIT_CARD
SHP040187298160,ORD42639491495,2025-04-11 12:44:00,Avellaneda,Escobar,SORTING_CENTER,Mercado Envíos,MOTO,DELIVERED,27.5,0.792,1442,2,2.0,1042.41,1.0,4.5,NONE,PRO,NEXT_DAY,TRANSFER
SHP328388840878,ORD01096507239,2025-03-01 10:25:00,Capital Federal,Quilmes,FULFILLMENT,Mercado Envíos,VAN,DELIVERED,39.29,0.779,4105,4,1.0,1417.83,1.0,3.7,NONE,PRO,STANDARD,DEBIT_CARD
SHP995163163690,ORD88107651095,2025-02-12 02:19:00,,Pilar ,FULFILLMENT,Mercado Envíos,TRUCK,PICKED_UP,36.34,1.894,690,3,,1444.07,,,NONE,PRO,STANDARD,CREDIT_CARD
SHP885707713407,ORD46573760935,2025-07-12 07:13:00,San Martín,CABA,DROP_OFF,Urbano,MOTO,CANCELLED,15.81,2.434,4048,2,2.0,1034.43,,,NONE,PARTICULAR,STANDARD,CREDIT_CARD
SHP180957559130,ORD90375088751,2025-11-07 08:20:00,La Plata,Berazategui,CROSS_DOCK,Andreani,MOTO,IN_SORTING,81.57,0.866,3401,2,,2210.45,,,NONE,PRO,STANDARD,DEBIT_CARD
SHP892250365962,ORD45242980165,2025-04-19 03:22:00,Ituzaingó,Ezeiza,FULFILLMENT,OCA,MOTO,OUT_FOR_DELIVERY,21.69,3.079,5079,2,,1251.18,,,NONE,PRO,NEXT_DAY,CASH
SHP151032183664,ORD38053669242,2025-04-03 00:52:00,CABA,Avellanadaa,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,21.31,0.724,5344,2,1.0,929.4,1.0,4.4,NONE,PRO,NEXT_DAY,MERCADO_CREDITO
SHP460036850795,ORD20242115496,2025-08-04 12:28:00,La Plata,Ezeiza,FULFILLMENT,Mercado Envíos,TRUCK,DELIVERED,24.56,0.715,1195,1,3.0,991.72,0.0,3.5,NONE,PRO,STANDARD,CREDIT_CARD
SHP210912222340,ORD87284016112,2025-06-12 20:01:00,Lanús,Avellaneda,FULFILLMENT,Andreani,VAN,DELIVERED,27.58,2.622,2362,3,3.0,1619.43,1.0,4.6,NONE,PRO,STANDARD,CASH
